place_id,name,lat,lng,rating,price_level,user_ratings_total,quality_score,types,vicinity,city
ChIJl0GyoiN5j4ARASq3v2mswkI,Mark angelo’s kitchen,37.6411592,-122.4112039,5.0,,4.0,3.56,restaurant|food|point_of_interest|establishment,"216-218 Shaw Road, South San Francisco",Millbrae
ChIJbT7W37d5j4ARCh1QJk1HQsE,Tacos el Flaco,37.6428112,-122.4107152,4.5,,42.0,3.72,restaurant|food|point_of_interest|establishment,"1320 San Mateo Avenue, 200 Shaw Road, South San Francisco",Millbrae
ChIJA71sbOJ5j4ARNp8gU9m_kXg,Mariscos El Bajio,37.6475263,-122.4160447,4.8,,13.0,3.55,restaurant|food|point_of_interest|establishment,"408-430 Victory Avenue, South San Francisco",Millbrae
ChIJN8B4YkJ5j4ARukd3eB_F7-Q,Korean Bobcha,37.64626999999999,-122.413079,3.7,,19.0,2.8,restaurant|food|point_of_interest|establishment,"107 South Linden Avenue, South San Francisco",Millbrae
ChIJO14YM-V5j4AReNeCbz3VLv0,Ali Baba,37.6471173,-122.4101366,,,,,restaurant|food|point_of_interest|establishment,"1429 San Mateo Avenue, South San Francisco",Millbrae
ChIJLwMOS695j4AR7K2z0jaE0iQ,Grand Palace Seafood Restaurant 富源酒家,37.65533739999999,-122.4115237,4.1,2.0,1115.0,4.3,meal_delivery|restaurant|food|point_of_interest|establishment,"359 Grand Avenue, South San Francisco",Millbrae
ChIJEdXRHKZ5j4ARn_B8DYAC4vU,La Tapatia Mexicatessen,37.655642,-122.4129306,4.6,1.0,1485.0,4.6,grocery_or_supermarket|store|restaurant|food|point_of_interest|establishment,"411 Grand Avenue, South San Francisco",Millbrae
ChIJyXMrsKh5j4ARilrFn_zUS8s,Taqueria El Farolito,37.6559496,-122.412192,4.4,1.0,1046.0,4.4,restaurant|food|point_of_interest|establishment,"394 Grand Avenue, South San Francisco",Millbrae
ChIJQ04hfbqBTYcRUFPgqg1KL1k,Starbucks,37.65518599999999,-122.4109174,3.6,2.0,16.0,2.83,cafe|store|restaurant|food|point_of_interest|establishment,"329 Grand Avenue, South San Francisco",Millbrae
ChIJMcbj5655j4ARvDW7v9wbWak,Ben Tre Restaurant,37.65579969999999,-122.412303,4.3,1.0,1262.0,4.3,restaurant|food|point_of_interest|establishment,"398 Grand Avenue, South San Francisco",Millbrae
ChIJF_7tuqh5j4ARRMB9_pg0WZE,Brothers Cafe,37.6557165,-122.4119108,4.6,2.0,1582.0,4.83,restaurant|food|point_of_interest|establishment,"382 Grand Avenue, South San Francisco",Millbrae
ChIJVVUZQK95j4ARGDmwpMPyup4,Taqueria Las Pencas #1,37.6541654,-122.4113931,4.4,1.0,932.0,4.4,restaurant|food|point_of_interest|establishment,"319 Baden Avenue, South San Francisco",Millbrae
ChIJ09CEGK95j4ARcL2UI5z4I-U,El Santaneco Restaurant Inc,37.6544238,-122.4106005,4.4,1.0,398.0,4.4,restaurant|food|point_of_interest|establishment,"203 Linden Avenue, South San Francisco",Millbrae
ChIJb4SOM695j4ARrwMZbBdM3VI,Starbucks,37.65518599999999,-122.4109174,4.2,2.0,591.0,4.41,cafe|store|restaurant|food|point_of_interest|establishment,"329 Grand Avenue, South San Francisco",Millbrae
ChIJOZ7T-qZ5j4ARktu0_2LW8kw,Bay Wine & Spirits,37.6558186,-122.4163965,4.2,,74.0,3.87,liquor_store|grocery_or_supermarket|convenience_store|meal_takeaway|store|restaurant|food|point_of_interest|establishment,"211 Spruce Avenue, South San Francisco",Millbrae
